,ASN,CustomerName,CustomerNumber,CustomerSpecific,CustomerType,Ip Address,Number of IpAddress,Order Number,Product Type,ProductClass,RD,RT EXPORT,RT IMPORT,Remark,Sequence Number,ShipToAddress,Status,Subnet Mask,Subnet Type,VRF Name,missingReason,normalizedAccountJoinKey,normalizedServiceJoinKey
,0,MARCO,34815,,CORP,5.42.248.224,4,10697471,BDI,BDI(1:1),,,,,47,"Trki Al-Oual 16191,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10697471 and CustomerNumber->ACCOUNT_NUMBER=34815.,34815,10697471
,0,Prince Mohammed bin Fahad Al-Saud,17327,,CORP,5.42.250.216,4,10701951,BDI,BDI(1:1),,,,,49,"Al-Safarat 5432,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10701951 and CustomerNumber->ACCOUNT_NUMBER=17327.,17327,10701951
,0,Tharawat Establishment for Trading,35346,,CORP,5.42.250.244,4,10702101,BDI,BDI(1:1),,,,,49,"Al Uruba Street , Home Offices , number 13  , 24.704416, 46.655745 2239,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10702101 and CustomerNumber->ACCOUNT_NUMBER=35346.,35346,10702101
"['Riyadh""', '']",0,HRH Prince Saud Bin Fahad Bin Abdul Aziz Palace,35516,,CORP,5.42.252.120,4,10704091,BDI,BDI(1:1),,,,Central,51,"Al-Hada Area 24?40'20.08""N  46?38'51.38""""E 1",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10704091 and CustomerNumber->ACCOUNT_NUMBER=35516.,35516,10704091
,0,Adwaa Al Riyadh School,35486,,CORP,87.101.226.60,4,10704181,BDI,BDI(1:2),,,,,3,"Al Qadisiyah, 24.810914, 46.809241 1,Central,Riyadh",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10704181 and CustomerNumber->ACCOUNT_NUMBER=35486.,35486,10704181
,0,Adwaa Al Riyadh School,35486,,CORP,87.101.185.76,4,10704181,BDI,BDI(1:2),,,,,2,"Al Qadisiyah, 24.810914, 46.809241 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10704181 and CustomerNumber->ACCOUNT_NUMBER=35486.,35486,10704181
,0,Compass Ocean Logistics,35691,,CORP,87.101.253.88,4,10706501,BDI,BDI(1:1),,,,,23,"4722 King Faisal Rd, Al Mazruiyah 2121,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10706501 and CustomerNumber->ACCOUNT_NUMBER=35691.,35691,10706501
"['Riyadh""', '']",0,Golding Elements for System Integration,17242,,CORP,5.42.233.128,4,10708351,BDI,BDI(1:1),,,,Central,34,"Sulaymaniyah Sadhan building 24?42'27.03""N 46?41'21.61""""E 1",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10708351 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10708351
"['Riyadh""', '']",0,Golding Elements for System Integration,17242,,CORP,5.42.252.8,4,10708352,BDI,BDI(1:1),,,,Central,51,"Sulaymaniyah Sadhan building 24?42'27.03""N 46?41'21.61""""E 1",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10708352 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10708352
,0,Plaza Inn Hotels Group,22877,,CORP,87.101.186.172,4,10710831,BDI,BDI(1:2),,,,,5,"8527 Wadi Al Awsat, Al Olaya,  24.701562,46.679502 1234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10710831 and CustomerNumber->ACCOUNT_NUMBER=22877.,22877,10710831
,0,Nesma telecom  Co. Ltd.,35985,,CORP,5.42.254.8,4,10711261,BDI,BDI(1:1),,,,,52,"Nesma Holding 21.515314, 39.157739 1,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10711261 and CustomerNumber->ACCOUNT_NUMBER=35985.,35985,10711261
,0,KIDZANIA JEDDAH,36043,,CORP,87.101.130.84,4,10712951,BDI,BDI(1:1),,,,,1,"ARAB MALL .,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10712951 and CustomerNumber->ACCOUNT_NUMBER=36043.,36043,10712951
,0,Leather Corner Trading Co,34322,,CORP,37.76.253.32,4,10713801,BDI,BDI(1:1),,,,,54,"Anas Bin MaliK New HQ 11234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10713801 and CustomerNumber->ACCOUNT_NUMBER=34322.,34322,10713801
,0,Apparel Trading Company,34322,,CORP,87.101.149.52,4,10713801,BDI,BDI(1:1),,,,,5,"Anas Bin MaliK New HQ 11234,Central,Riyadh",Reserved,255.255.255.252,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10713801 and CustomerNumber->ACCOUNT_NUMBER=34322.,34322,10713801
,0,Leather Corner Trading Co,34322,,CORP,37.76.253.240,4,10713801,BDI,BDI(1:1),,,,,54,"Anas Bin MaliK New HQ 11234,Central,Riyadh",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10713801 and CustomerNumber->ACCOUNT_NUMBER=34322.,34322,10713801
,0,National Commercial Bank,6478,,CORP,87.101.181.184,8,10715541,BDI,BDI(1:1),,,,,7,"Riyadh Regional Building- RRB -,Central,Riyadh",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10715541 and CustomerNumber->ACCOUNT_NUMBER=6478.,6478,10715541
"['Jeddah""', '']",0,Prince Khaled Bin Abdullah Palace,12053,,CORP,5.42.254.224,32,10715751,BDI,BDI(1:1),,,,Western,52,"Jeddah Palace 21?42'19.7""N 39?05'53.5""""E 1",Reserved,255.255.255.224,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10715751 and CustomerNumber->ACCOUNT_NUMBER=12053.,12053,10715751
,0,Golding Elements for System Integration,17242,,CORP,87.101.137.68,4,10715801,BDI,BDI(1:1),,,,,3,"moon tower on king fahad road  24.718841, 46.667882 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10715801 and CustomerNumber->ACCOUNT_NUMBER=17242.,17242,10715801
"['Riyadh""', '']",0,Mohsin Bkheet,26943,,CORP,87.101.211.72,4,10718291,BDI,BDI(1:1),,,,Central,11,"new Villa Al-Gadeer 24?46'12.19""N 46?37'0.84""""E 1",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10718291 and CustomerNumber->ACCOUNT_NUMBER=26943.,26943,10718291
,0,Hattan Saaty,37140,,CORP,87.101.228.140,4,10720451,BDI,BDI(1:2),,,,,6,"21.67296,39.10693 5236,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10720451 and CustomerNumber->ACCOUNT_NUMBER=37140.,37140,10720451
,0,White mark Trading Est.,37171,,CORP,87.101.226.8,4,10721172,BDI,BDI(1:2),,,,,3,"BOEING BUILDING NUMBER 99-35  KING ABDULAZIZ INTL A/P RD 21.663567, 39.158285 1,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10721172 and CustomerNumber->ACCOUNT_NUMBER=37171.,37171,10721172
,0,Ministry of Water and Electricity,35907,,CORP,37.76.227.180,4,10722031,BDI,BDI(1:1),,,,,55,"Ø§Ù„Ù…Ø¨Ù†Ù‰ Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠ Ù„Ù…Ø¯ÙŠØ±ÙŠØ© Ø§Ù„Ù…ÙŠØ§Ø© - Ø¹Ø³ÙŠØ± 1234,Southern,Abha",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10722031 and CustomerNumber->ACCOUNT_NUMBER=35907.,35907,10722031
,0,MAPA For Construction,33882,,CORP,5.42.238.192,4,10723081,BDI,BDI(1:1),,,,,39,"Raydah Housing Project  -New location 21111,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10723081 and CustomerNumber->ACCOUNT_NUMBER=33882.,33882,10723081
"['Western', 'Jeddah""', '']",0,Al Tamimi  and Co,25338,,CORP,5.42.249.248,4,10723141,BDI,BDI(1:1),,,,"21?33'32.88""""N 210",48,"Kings tower building -----39? 7'28.99""E",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10723141 and CustomerNumber->ACCOUNT_NUMBER=25338.,25338,10723141
,0,Quality Laboratory,37352,,CORP,87.101.228.220,4,10723291,BDI,BDI(1:2),,,,,6,"Ext. 9 -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10723291 and CustomerNumber->ACCOUNT_NUMBER=37352.,37352,10723291
,0,Quality Laboratory,37352,,CORP,87.101.228.240,8,10723291,BDI,BDI(1:2),,,,,6,"Ext. 9 -,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10723291 and CustomerNumber->ACCOUNT_NUMBER=37352.,37352,10723291
,0,Fatma Saleh Almalki Trading Est,37112,,CORP,37.76.232.44,4,10726891,BDI,BDI(1:1),,,,,58,"Akhumrah (21.41566,39.2037) 5266,Western,Jeddah",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10726891 and CustomerNumber->ACCOUNT_NUMBER=37112.,37112,10726891
,0,Fatma Saleh Almalki Trading Est,37112,,CORP,87.101.217.72,4,10726891,BDI,BDI(1:1),,,,,20,"Akhumrah (21.41566,39.2037) 5266,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10726891 and CustomerNumber->ACCOUNT_NUMBER=37112.,37112,10726891
,0,Zamzam Society For Voluntary Health Services,37848,,CORP,37.76.239.208,16,10729801,BDI,BDI(1:1),,,,,62,"JEDDAH H.Q -,Western,Jeddah",Reserved,255.255.255.240,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10729801 and CustomerNumber->ACCOUNT_NUMBER=37848.,37848,10729801
,0,ABDUL ALI AL-AJMI CO,25536,,CORP,37.76.233.16,4,10730501,BDI,BDI(1:1),,,,,59,"Hufuf New Tower ::: 25 21 29.64 N 49 32 41.90 E .,Eastern,Al Hufuf",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10730501 and CustomerNumber->ACCOUNT_NUMBER=25536.,25536,10730501
,0,ABDUL ALI AL-AJMI CO,25536,,CORP,37.76.233.40,8,10730501,BDI,BDI(1:1),,,,,59,"Hufuf New Tower ::: 25 21 29.64 N 49 32 41.90 E .,Eastern,Al Hufuf",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10730501 and CustomerNumber->ACCOUNT_NUMBER=25536.,25536,10730501
"['Jeddah""', '']",0,Saad Al Ghamdi,38406,,CORP,87.101.225.176,4,10731161,BDI,BDI(1:4),,,,Western,5,"Saad Al Ghamdi - Jeddah (21?35'06.2""N 39?13'48.8""""E) 0",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10731161 and CustomerNumber->ACCOUNT_NUMBER=38406.,38406,10731161
,0,Obeikan Glass Factory Co. (RCY Project),38517,,CORP,87.101.197.140,4,10732421,BDI,BDI(1:1),,,,,9,"Yanbu Industrial region 1111,Western,Yanbu",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10732421 and CustomerNumber->ACCOUNT_NUMBER=38517.,38517,10732421
,0,Obeikan Glass Factory Co. (RCY Project),38517,,CORP,37.76.247.192,16,10732421,BDI,BDI(1:1),,,,,68,"Yanbu Industrial region 1111,Western,Yanbu",Reserved,255.255.255.240,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10732421 and CustomerNumber->ACCOUNT_NUMBER=38517.,38517,10732421
,0,Al-Ghad International Colleges of Heath Sciences,22892,,CORP,87.101.227.60,4,10733572,BDI,BDI(1:1),,,,,19,"ITC HQ Riyadh 8732,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10733572 and CustomerNumber->ACCOUNT_NUMBER=22892.,22892,10733572
,0,Al-Ghad International Colleges of Heath Sciences,22892,,CORP,87.101.165.96,16,10733572,BDI,BDI(1:1),,,,,83,"ITC HQ Riyadh 8732,Central,Riyadh",Reserved,255.255.255.240,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10733572 and CustomerNumber->ACCOUNT_NUMBER=22892.,22892,10733572
,0,Al-Ghad International Colleges of Heath Sciences,22892,,CORP,5.42.226.248,8,10733572,BDI,BDI(1:1),,,,,28,"ITC HQ Riyadh 8732,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10733572 and CustomerNumber->ACCOUNT_NUMBER=22892.,22892,10733572
,0,Prince Saud bin Khaled palace,8996,,CORP,37.76.230.224,32,10736091,BDI,BDI(1:1),,,,,57,"HRH. Faisal bin Fahad palace Abhor area  21.764161? 39.051774? 1,Western,Jeddah",Reserved,255.255.255.224,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10736091 and CustomerNumber->ACCOUNT_NUMBER=8996.,8996,10736091
,0,Al-AHLIA RESTAURANTS CO,22817,,CORP,37.76.232.128,4,10738021,BDI,BDI(1:1),,,,,58,"NEW RYD HQ - Talhat Bin Malk 0,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10738021 and CustomerNumber->ACCOUNT_NUMBER=22817.,22817,10738021
,0,Al-AHLIA RESTAURANTS CO,22817,,CORP,37.76.239.168,8,10738021,BDI,BDI(1:1),,,,,62,"NEW RYD HQ - Talhat Bin Malk 0,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10738021 and CustomerNumber->ACCOUNT_NUMBER=22817.,22817,10738021
"['Riyadh""', '']",0,Al Tayyar Travel Group,19730,,CORP,37.76.241.200,4,10741844,BDI,BDI(1:1),,,,Central,64,"Rent a car Co.	 	24?42'05.6""N 46?44'21.8""""E 1",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10741844 and CustomerNumber->ACCOUNT_NUMBER=19730.,19730,10741844
,0,Tejoury,35321,,CORP,87.101.186.104,4,10744071,BDI,BDI(1:2),,,,,5,"Tejoury_Rajhi || 	24.643522, 46.843492 .,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10744071 and CustomerNumber->ACCOUNT_NUMBER=35321.,35321,10744071
,0,SAAB Project (SES),33179,,CORP,37.76.247.80,8,10753721,BDI,BDI(1:1),,,,,68,"HO King Fahd Road 11234,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10753721 and CustomerNumber->ACCOUNT_NUMBER=33179.,33179,10753721
,0,SAAB Project (SES),33179,,CORP,37.76.246.108,4,10753721,BDI,BDI(1:1),,,,,66,"HO King Fahd Road 11234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10753721 and CustomerNumber->ACCOUNT_NUMBER=33179.,33179,10753721
,0,Inteshar United Company,35035,,CORP,46.38.74.32,8,10756991,BDI,BDI(1:1),,,,,71,"New Inteshaar Office Hasan Malki, Al Izdihar - 00,Central,Riyadh 00,Central,Riyadh",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10756991 and CustomerNumber->ACCOUNT_NUMBER=35035.,35035,10756991
,0,Inteshar United Company,35035,,CORP,87.101.216.64,4,10756991,BDI,BDI(1:1),,,,,12,"New Inteshaar Office Hasan Malki, Al Izdihar - 00,Central,Riyadh 00,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10756991 and CustomerNumber->ACCOUNT_NUMBER=35035.,35035,10756991
,0,Inteshar United Company,35035,,CORP,87.101.242.156,4,10756991,BDI,BDI(1:1),,,,,25,"New Inteshaar Office Hasan Malki, Al Izdihar - 00,Central,Riyadh 00,Central,Riyadh",Reserved,255.255.255.252,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10756991 and CustomerNumber->ACCOUNT_NUMBER=35035.,35035,10756991
,0,Inteshar United Company,35035,,CORP,37.76.238.44,4,10756994,BDI,BDI(1:1),,,,,61,"Inteshaar Office Hail City 00,Northern,Hail 00,Northern,Hail",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10756994 and CustomerNumber->ACCOUNT_NUMBER=35035.,35035,10756994
,0,Al Maimani Holding Group,18284,,CORP,5.149.132.52,4,10757161,BDI,BDI(1:1),,,,,92,"Maimani Holding - Qurban Street - Madina Al Munawwara 81000,Western,Medina",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10757161 and CustomerNumber->ACCOUNT_NUMBER=18284.,18284,10757161
,0,Al Maimani Holding Group,18284,,CORP,5.42.233.184,8,10757161,BDI,BDI(1:1),,,,,34,"Maimani Holding - Qurban Street - Madina Al Munawwara 81000,Western,Medina",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10757161 and CustomerNumber->ACCOUNT_NUMBER=18284.,18284,10757161
,0,Megastar Telecommunications,24166,,CORP,87.101.154.40,8,10758621,BDI,BDI(1:4),,,,,9,"Murjan District .,Western,Jeddah",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10758621 and CustomerNumber->ACCOUNT_NUMBER=24166.,24166,10758621
,0,Bugshan Hospital,40131,,CORP,37.76.252.24,8,10759311,BDI,BDI(1:1),,,,,69,"Bushan Hospital - Tahlia Street -,Western,Jeddah",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10759311 and CustomerNumber->ACCOUNT_NUMBER=40131.,40131,10759311
,0,Bugshan Hospital,40131,,CORP,5.42.233.248,4,10759311,BDI,BDI(1:1),,,,,34,"Bushan Hospital - Tahlia Street -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10759311 and CustomerNumber->ACCOUNT_NUMBER=40131.,40131,10759311
,0,Saudi HALA Automobile Co.,40625,,CORP,87.101.224.216,4,10759581,BDI,BDI(1:1),,,,,13,"Khuris RD 24.732104, 46.790876 1,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10759581 and CustomerNumber->ACCOUNT_NUMBER=40625.,40625,10759581
,0,Saudi HALA Automobile Co.,40625,,CORP,87.101.231.248,4,10759581,BDI,BDI(1:1),,,,,14,"Khuris RD 24.732104, 46.790876 1,Central,Riyadh",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10759581 and CustomerNumber->ACCOUNT_NUMBER=40625.,40625,10759581
,0,Pan Gulf Rentals,40733,,CORP,87.101.149.176,4,10761451,BDI,BDI(1:1),,,,,5,"Dammam King abdulaziz RD 76303,Eastern,Dammam",Reserved,255.255.255.252,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10761451 and CustomerNumber->ACCOUNT_NUMBER=40733.,40733,10761451
,0,Pan Gulf Rentals,40733,,CORP,5.42.233.180,4,10761451,BDI,BDI(1:1),,,,,34,"Dammam King abdulaziz RD 76303,Eastern,Dammam",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10761451 and CustomerNumber->ACCOUNT_NUMBER=40733.,40733,10761451
,0,Emirates NBD Capital KSA / Etisalat,40944,,CORP,87.101.154.200,4,10767381,BDI,BDI(1:4),,,,,9,"Olaya main street, Akaria building # 3, gate # 12  8th floor. -,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10767381 and CustomerNumber->ACCOUNT_NUMBER=40944.,40944,10767381
,0,Compass Ocean Logistics,35691,,CORP,87.101.242.44,4,10773861,BDI,BDI(1:1),,,,,25,"Al Bashwri building Madina Road 126407,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10773861 and CustomerNumber->ACCOUNT_NUMBER=35691.,35691,10773861
,0,Communications  and  Information Technology Commission (CITC),1437,,,37.76.254.36,4,10775991,BDI,BDI(1:1),,,,,70,"Ù…Ø¨Ù†Ù‰ Ø§Ù„Ù‡ÙŠØ¦Ø© Ø§Ù„Ø±Ø¦ÙŠØ³ÙŠ ÙÙŠ Ø­ÙŠ Ø§Ù„Ù†Ø®ÙŠÙ„ 1234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10775991 and CustomerNumber->ACCOUNT_NUMBER=1437.,1437,10775991
,0,Hilton UK Manage Limited,34011,,CORP,5.42.247.192,4,10777781,BDI,BDI(1:1),,,,,45,"Prince Mohamed Bin AbdulAziz St. 23326 -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10777781 and CustomerNumber->ACCOUNT_NUMBER=34011.,34011,10777781
,0,DOUBLETREE BY HILTON-Dhahran,30403,,CORP,87.101.250.80,4,10778201,BDI,BDI(1:1),,,,Migrated the Subnet from BDI 1:1 to BDI 1:2 as per special approval,16,"AlQashlah St ,Dhahran 4933,Eastern,Dhahran",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10778201 and CustomerNumber->ACCOUNT_NUMBER=30403.,30403,10778201
,0,DOUBLETREE BY HILTON-Dhahran,30403,,CORP,37.76.238.136,8,10778201,BDI,BDI(1:1),,,,Migrated the Subnet from BDI 1:1 to BDI 1:2 as per special approval,61,"AlQashlah St ,Dhahran 4933,Eastern,Dhahran",Reserved,255.255.255.248,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10778201 and CustomerNumber->ACCOUNT_NUMBER=30403.,30403,10778201
,0,Saudi British Bank -HQ,10047,,,5.42.245.96,8,10778571,BDI,BDI(1:1),,,,,44,"WPM - Regional Head office at Jeddah 1618,Western,Jeddah",Reserved,255.255.255.248,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10778571 and CustomerNumber->ACCOUNT_NUMBER=10047.,10047,10778571
,0,Saudi British Bank -HQ,10047,,,37.76.254.128,128,10778571,BDI,BDI(1:1),,,,,70,"WPM - Regional Head office at Jeddah 1618,Western,Jeddah",Reserved,255.255.255.128,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10778571 and CustomerNumber->ACCOUNT_NUMBER=10047.,10047,10778571
,0,Saudi British Bank -HQ,10047,,,5.42.243.192,4,10778571,BDI,BDI(1:1),,,,,42,"WPM - Regional Head office at Jeddah 1618,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10778571 and CustomerNumber->ACCOUNT_NUMBER=10047.,10047,10778571
,0,Royal Court ? CSMARC,42293,,CORP,5.132.196.0,256,10779931,BDI,BDI(1:1),,,,,77,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.0,LAN3,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,Royal Court ? CSMARC,42293,,CORP,5.132.195.0,256,10779931,BDI,BDI(1:1),,,,,76,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.0,LAN2,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,Royal Court ? CSMARC,42293,,CORP,5.132.194.0,256,10779931,BDI,BDI(1:1),,,,,75,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.0,LAN1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,Royal Court ? CSMARC,42293,,CORP,5.132.197.0,256,10779931,BDI,BDI(1:1),,,,,78,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.0,LAN4,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,Royal Court - Knowledge Outreach and Supervision Center,42293,,CORP,5.42.244.32,16,10779931,BDI,BDI(1:1),,,,,43,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.240,LAN5,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,Royal Court ? CSMARC,42293,,CORP,87.101.242.200,4,10779931,BDI,BDI(1:1),,,,,25,"ITC Riyadh HQ 1234,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10779931 and CustomerNumber->ACCOUNT_NUMBER=42293.,42293,10779931
,0,AL RABEH FACTORY,42398,,CORP,87.101.242.120,4,10781641,BDI,BDI(1:1),,,,,25,"KHUMRA -,Western,Jeddah",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10781641 and CustomerNumber->ACCOUNT_NUMBER=42398.,42398,10781641
"['Riyadh""', '']",0,Khalid Ali,1483,,CORP,5.42.224.144,4,10783401,BDI,BDI(1:4),,,,Central,36,"24?41'38.7""N 46?43'18.4""""E 8732",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10783401 and CustomerNumber->ACCOUNT_NUMBER=1483.,1483,10783401
,0,Royal Jordanian Airlines,38066,,CORP,87.101.242.152,4,10783571,BDI,BDI(1:1),,,,,25,"King Fahad Road -  Abraj Attawuneya, Ground Floor, 1111,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10783571 and CustomerNumber->ACCOUNT_NUMBER=38066.,38066,10783571
,0,APV Middle East FZE,24389,,CORP,87.101.242.252,4,10783591,BDI,BDI(1:1),,,,,25,"Al-Kharj street Mercure Value Riyadh 24.201302 47.553635 4259,Central,Riyadh",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10783591 and CustomerNumber->ACCOUNT_NUMBER=24389.,24389,10783591
,0,APV Middle East FZE,24389,,CORP,87.101.242.244,4,10783592,BDI,BDI(1:1),,,,,25,"Al-Kharj street Mercure Value Hosing  24.201302 47.553635 1,Central,AlKharj",Reserved,255.255.255.252,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10783592 and CustomerNumber->ACCOUNT_NUMBER=24389.,24389,10783592
,0,Hilton Garden Inn Tabuk,32454,,CORP,5.42.240.200,8,10784031,BDI,BDI(1:1),,,,changed from 1-1 TO 1-4,40,"HILTON GARDEN INN (Tabuk) 11232,Northern,Tabuk",Reserved,255.255.255.248,PTP1,,No Siebel row found. Tried Order Number->SERIAL_NUM=10784031 and CustomerNumber->ACCOUNT_NUMBER=32454.,32454,10784031
